,case_id,timestamp,activity_type,agent_id,agent_activity_type
1411,1-443637654,2011-01-21T12:03:23+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1412,1-443637654,2012-02-03T17:52:12+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1413,1-443637654,2012-02-03T18:54:14+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1414,1-448698916,2011-01-24T10:44:16+01:00,Accepted_In Progress,Sweden_Ann,Sweden_Ann|Accepted_In Progress
1415,1-448698916,2011-12-16T10:31:22+01:00,Accepted_Wait,Sweden_Ann,Sweden_Ann|Accepted_Wait
1416,1-448698916,2012-03-30T12:22:49+01:00,Completed_Closed,Sweden_Ann,Sweden_Ann|Completed_Closed
1417,1-454389870,2011-01-26T10:09:40+01:00,Accepted_In Progress,Sweden_Per,Sweden_Per|Accepted_In Progress
1418,1-454389870,2011-05-03T08:37:30+01:00,Accepted_Assigned,Sweden_Per,Sweden_Per|Accepted_Assigned
1419,1-454389870,2011-06-30T10:05:09+01:00,Accepted_In Progress,Sweden_Per,Sweden_Per|Accepted_In Progress
1420,1-454389870,2011-06-30T10:05:10+01:00,Completed_Closed,Sweden_Per,Sweden_Per|Completed_Closed
1421,1-454389870,2011-12-07T15:57:44+01:00,Accepted_In Progress,Sweden_Mikael,Sweden_Mikael|Accepted_In Progress
1422,1-454389870,2011-12-07T15:59:59+01:00,Accepted_Assigned,Sweden_Erik,Sweden_Erik|Accepted_Assigned
1423,1-454389870,2011-12-08T09:23:44+01:00,Accepted_In Progress,Sweden_Erik,Sweden_Erik|Accepted_In Progress
1424,1-454389870,2012-01-03T15:24:34+01:00,Accepted_Wait,Sweden_Erik,Sweden_Erik|Accepted_Wait
1425,1-454389870,2012-05-07T11:24:46+01:00,Completed_Closed,Sweden_Erik,Sweden_Erik|Completed_Closed
1426,1-457173714,2011-01-27T09:36:28+01:00,Accepted_In Progress,Sweden_Ann,Sweden_Ann|Accepted_In Progress
1427,1-457173714,2011-12-16T10:31:05+01:00,Accepted_Wait,Sweden_Ann,Sweden_Ann|Accepted_Wait
1428,1-457173714,2012-05-28T09:34:01+01:00,Completed_Closed,Sweden_Ann,Sweden_Ann|Completed_Closed
1429,1-467257506,2011-01-31T11:53:06+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1430,1-467257506,2011-01-31T11:56:41+01:00,Accepted_Wait,USA_Carolyn,USA_Carolyn|Accepted_Wait
1431,1-467257506,2011-01-31T12:44:27+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1432,1-467257506,2011-01-31T12:50:48+01:00,Accepted_In Progress,Sweden_Santhosh,Sweden_Santhosh|Accepted_In Progress
1433,1-467257506,2011-01-31T12:54:11+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1434,1-467257506,2012-02-02T22:12:41+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1435,1-467257506,2012-02-02T22:15:00+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1436,1-470328307,2011-02-01T12:17:44+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1437,1-470328307,2011-02-01T12:21:09+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1438,1-470328307,2011-02-01T12:31:33+01:00,Accepted_In Progress,Sweden_Santhosh,Sweden_Santhosh|Accepted_In Progress
1439,1-470328307,2011-02-01T12:33:47+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1440,1-470328307,2012-02-06T16:26:06+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1441,1-470328307,2012-02-06T16:33:44+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1442,1-470714850,2011-02-02T05:11:29+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1443,1-470714850,2011-02-02T05:16:19+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1444,1-470714850,2011-02-02T11:17:33+01:00,Accepted_In Progress,Sweden_Santhosh,Sweden_Santhosh|Accepted_In Progress
1445,1-470714850,2011-02-02T11:20:56+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1446,1-470714850,2012-02-06T16:17:39+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1447,1-470714850,2012-02-06T16:19:18+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1448,1-473084325,2011-02-02T09:17:45+01:00,Accepted_In Progress,Sweden_Brijesh,Sweden_Brijesh|Accepted_In Progress
1449,1-473084325,2011-02-02T12:55:48+01:00,Queued_Awaiting Assignment,Sweden_Brijesh,Sweden_Brijesh|Queued_Awaiting Assignment
1450,1-473084325,2011-02-03T10:33:47+01:00,Queued_Awaiting Assignment,Sweden_Martin,Sweden_Martin|Queued_Awaiting Assignment
1451,1-473084325,2011-02-04T13:27:44+01:00,Accepted_In Progress,Belgium_Joachim,Belgium_Joachim|Accepted_In Progress
1452,1-473084325,2011-02-04T13:27:55+01:00,Accepted_In Progress,Belgium_Joachim,Belgium_Joachim|Accepted_In Progress
1453,1-473084325,2011-02-04T13:34:33+01:00,Accepted_Wait,Belgium_Joachim,Belgium_Joachim|Accepted_Wait
1454,1-473084325,2011-09-13T16:53:00+01:00,Queued_Awaiting Assignment,France_Olivier,France_Olivier|Queued_Awaiting Assignment
1455,1-473084325,2011-09-15T09:13:21+01:00,Accepted_In Progress,France_Cyril,France_Cyril|Accepted_In Progress
1456,1-473084325,2011-09-15T09:16:36+01:00,Queued_Awaiting Assignment,Sweden_Jonas,Sweden_Jonas|Queued_Awaiting Assignment
1457,1-473084325,2011-09-16T11:27:06+01:00,Queued_Awaiting Assignment,France_Olivier,France_Olivier|Queued_Awaiting Assignment
1458,1-473084325,2011-11-23T17:44:01+01:00,Accepted_Assigned,Brazil_Bruno,Brazil_Bruno|Accepted_Assigned
1459,1-473084325,2011-11-28T13:20:25+01:00,Accepted_Assigned,USA_Robert,USA_Robert|Accepted_Assigned
1460,1-473084325,2012-02-02T16:48:22+01:00,Queued_Awaiting Assignment,Sweden_Britt,Sweden_Britt|Queued_Awaiting Assignment
1461,1-473084325,2012-02-06T10:26:00+01:00,Accepted_In Progress,Sweden_Britt,Sweden_Britt|Accepted_In Progress
1462,1-473084325,2012-02-06T12:32:58+01:00,Accepted_Wait,Sweden_Britt,Sweden_Britt|Accepted_Wait
1463,1-473084325,2012-03-14T13:52:06+01:00,Completed_Closed,Sweden_Britt,Sweden_Britt|Completed_Closed
1464,1-475885658,2011-02-03T08:46:37+01:00,Accepted_In Progress,INDIA_Nagaraj,INDIA_Nagaraj|Accepted_In Progress
1465,1-475885658,2011-08-31T09:19:47+01:00,Accepted_Assigned,INDIA_Nagaraj,INDIA_Nagaraj|Accepted_Assigned
1466,1-475885658,2011-09-05T06:42:45+01:00,Accepted_Wait,INDIA_Nagaraj,INDIA_Nagaraj|Accepted_Wait
1467,1-475885658,2011-09-15T08:03:05+01:00,Completed_Closed,INDIA_Nagaraj,INDIA_Nagaraj|Completed_Closed
1468,1-475885658,2011-11-23T03:06:00+01:00,Accepted_In Progress,China_Kelly,China_Kelly|Accepted_In Progress
1469,1-475885658,2011-11-23T03:07:23+01:00,Queued_Awaiting Assignment,France_Denis,France_Denis|Queued_Awaiting Assignment
1470,1-475885658,2011-11-23T05:34:05+01:00,Accepted_In Progress,INDIA_Nagaraj,INDIA_Nagaraj|Accepted_In Progress
1471,1-475885658,2011-11-23T05:34:17+01:00,Accepted_Wait,INDIA_Nagaraj,INDIA_Nagaraj|Accepted_Wait
1472,1-475885658,2011-11-23T07:01:26+01:00,Queued_Awaiting Assignment,POLAND_Rafal,POLAND_Rafal|Queued_Awaiting Assignment
1473,1-475885658,2011-12-01T08:21:50+01:00,Queued_Awaiting Assignment,INDIA_Pranesh,INDIA_Pranesh|Queued_Awaiting Assignment
1474,1-475885658,2012-02-01T12:46:08+01:00,Accepted_In Progress,INDIA_Nagaraj,INDIA_Nagaraj|Accepted_In Progress
1475,1-475885658,2012-02-01T12:46:34+01:00,Queued_Awaiting Assignment,France_Denis,France_Denis|Queued_Awaiting Assignment
1476,1-475885658,2012-02-01T12:46:35+01:00,Accepted_In Progress,INDIA_Nagaraj,INDIA_Nagaraj|Accepted_In Progress
1477,1-475885658,2012-02-01T12:46:52+01:00,Queued_Awaiting Assignment,France_Denis,France_Denis|Queued_Awaiting Assignment
1478,1-475885658,2012-02-20T06:22:51+01:00,Accepted_In Progress,INDIA_P,INDIA_P|Accepted_In Progress
1479,1-475885658,2012-02-20T07:15:14+01:00,Accepted_Wait,INDIA_P,INDIA_P|Accepted_Wait
1480,1-475885658,2012-02-21T10:23:12+01:00,Queued_Awaiting Assignment,POLAND_Rafal,POLAND_Rafal|Queued_Awaiting Assignment
1481,1-475885658,2012-02-21T12:46:17+01:00,Accepted_In Progress,POLAND_Rafal,POLAND_Rafal|Accepted_In Progress
1482,1-475885658,2012-02-21T12:48:45+01:00,Queued_Awaiting Assignment,France_Denis,France_Denis|Queued_Awaiting Assignment
1483,1-475885658,2012-02-21T13:05:44+01:00,Accepted_In Progress,INDIA_P,INDIA_P|Accepted_In Progress
1484,1-475885658,2012-02-21T13:11:24+01:00,Completed_Closed,INDIA_P,INDIA_P|Completed_Closed
1485,1-475885658,2012-02-22T09:35:04+01:00,Accepted_In Progress,China_Anna,China_Anna|Accepted_In Progress
1486,1-475885658,2012-02-22T09:38:05+01:00,Queued_Awaiting Assignment,France_Denis,France_Denis|Queued_Awaiting Assignment
1487,1-475885658,2012-02-22T12:32:16+01:00,Accepted_In Progress,INDIA_P,INDIA_P|Accepted_In Progress
1488,1-475885658,2012-02-22T12:33:12+01:00,Queued_Awaiting Assignment,France_Denis,France_Denis|Queued_Awaiting Assignment
1489,1-475885658,2012-02-22T12:33:56+01:00,Accepted_In Progress,INDIA_P,INDIA_P|Accepted_In Progress
1490,1-475885658,2012-02-22T12:34:25+01:00,Accepted_Assigned,China_David,China_David|Accepted_Assigned
1491,1-475885658,2012-02-27T15:51:51+01:00,Accepted_Wait,China_David,China_David|Accepted_Wait
1492,1-475885658,2012-04-12T03:16:30+01:00,Completed_Closed,China_David,China_David|Completed_Closed
1493,1-479002951,2011-02-04T14:21:41+01:00,Accepted_In Progress,Sweden_Per,Sweden_Per|Accepted_In Progress
1494,1-479002951,2011-03-13T13:11:06+01:00,Accepted_Wait,Sweden_Per,Sweden_Per|Accepted_Wait
1495,1-479002951,2012-02-29T14:27:21+01:00,Completed_Closed,Sweden_Per,Sweden_Per|Completed_Closed
1496,1-489198755,2011-02-08T16:10:53+01:00,Accepted_In Progress,Sweden_Katarina,Sweden_Katarina|Accepted_In Progress
1497,1-489198755,2011-03-21T17:26:55+01:00,Accepted_Wait,Sweden_Katarina,Sweden_Katarina|Accepted_Wait
1498,1-489198755,2012-02-14T16:45:26+01:00,Completed_Closed,Sweden_Katarina,Sweden_Katarina|Completed_Closed
1499,1-494629702,2011-02-10T08:09:38+01:00,Accepted_In Progress,Sweden_Linda,Sweden_Linda|Accepted_In Progress
1500,1-494629702,2012-02-08T14:39:15+01:00,Accepted_In Progress,Sweden_Linda,Sweden_Linda|Accepted_In Progress
1501,1-494629702,2012-02-08T14:41:05+01:00,Completed_Closed,Sweden_Linda,Sweden_Linda|Completed_Closed
1502,1-494871141,2011-02-10T13:11:43+01:00,Accepted_In Progress,Sweden_Åsa,Sweden_Åsa|Accepted_In Progress
1503,1-494871141,2011-02-15T14:09:10+01:00,Queued_Awaiting Assignment,Sweden_Åsa,Sweden_Åsa|Queued_Awaiting Assignment
1504,1-494871141,2011-02-15T14:42:18+01:00,Accepted_In Progress,Sweden_Anders,Sweden_Anders|Accepted_In Progress
1505,1-494871141,2011-02-23T10:10:50+01:00,Accepted_Wait,Sweden_Anders,Sweden_Anders|Accepted_Wait
1506,1-494871141,2012-02-02T12:55:27+01:00,Completed_Closed,Sweden_Anders,Sweden_Anders|Completed_Closed
1507,1-495101458,2011-02-10T15:22:20+01:00,Accepted_In Progress,Sweden_Gustav,Sweden_Gustav|Accepted_In Progress
1508,1-495101458,2012-02-21T15:29:33+01:00,Accepted_In Progress,Sweden_Gustav,Sweden_Gustav|Accepted_In Progress
1509,1-495101458,2012-02-21T15:29:35+01:00,Completed_Closed,Sweden_Gustav,Sweden_Gustav|Completed_Closed
1510,1-497807633,2011-02-16T08:51:55+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1511,1-497807633,2011-02-16T09:05:00+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1512,1-497807633,2011-02-16T10:22:59+01:00,Accepted_In Progress,Sweden_Padmanabha,Sweden_Padmanabha|Accepted_In Progress
1513,1-497807633,2011-02-16T10:23:08+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1514,1-497807633,2012-01-30T12:45:03+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1515,1-497807633,2012-01-30T12:47:13+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1516,1-498002861,2011-02-16T13:36:35+01:00,Accepted_In Progress,POLAND_Maria,POLAND_Maria|Accepted_In Progress
1517,1-498002861,2011-10-27T15:58:55+01:00,Accepted_Wait,POLAND_Maria,POLAND_Maria|Accepted_Wait
1518,1-498002861,2012-04-18T08:46:11+01:00,Completed_Closed,POLAND_Maria,POLAND_Maria|Completed_Closed
1519,1-498324124,2011-02-16T16:40:03+01:00,Accepted_In Progress,POLAND_Michal,POLAND_Michal|Accepted_In Progress
1520,1-498324124,2011-02-17T12:13:53+01:00,Accepted_Assigned,POLAND_Michal,POLAND_Michal|Accepted_Assigned
1521,1-498324124,2011-04-19T13:41:04+01:00,Accepted_Assigned,POLAND_Michal,POLAND_Michal|Accepted_Assigned
1522,1-498324124,2011-04-19T16:06:09+01:00,Accepted_Wait,POLAND_Leszek,POLAND_Leszek|Accepted_Wait
1523,1-498324124,2011-08-22T07:26:48+01:00,Accepted_Wait,POLAND_Leszek,POLAND_Leszek|Accepted_Wait
1524,1-498324124,2011-10-12T10:55:22+01:00,Accepted_Assigned,POLAND_Miroslawa,POLAND_Miroslawa|Accepted_Assigned
1525,1-498324124,2011-12-05T13:10:34+01:00,Accepted_Wait,POLAND_Miroslawa,POLAND_Miroslawa|Accepted_Wait
1526,1-498324124,2012-01-13T10:31:51+01:00,Accepted_Wait,POLAND_Miroslawa,POLAND_Miroslawa|Accepted_Wait
1527,1-498324124,2012-01-18T15:02:50+01:00,Completed_Closed,POLAND_Miroslawa,POLAND_Miroslawa|Completed_Closed
1528,1-499289128,2011-02-18T06:03:37+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1529,1-499289128,2011-02-18T06:09:51+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1530,1-499289128,2011-02-18T10:31:26+01:00,Accepted_In Progress,Sweden_Padmanabha,Sweden_Padmanabha|Accepted_In Progress
1531,1-499289128,2011-02-18T10:31:49+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1532,1-499289128,2012-02-06T21:51:52+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1533,1-499289128,2012-02-06T21:53:03+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1534,1-499289256,2011-02-18T06:16:59+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1535,1-499289256,2011-02-18T06:21:17+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1536,1-499289256,2011-02-18T10:35:13+01:00,Accepted_In Progress,Sweden_Padmanabha,Sweden_Padmanabha|Accepted_In Progress
1537,1-499289256,2011-02-18T10:35:20+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1538,1-499289256,2012-01-30T13:02:57+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1539,1-499289256,2012-01-30T13:03:12+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1540,1-499540955,2011-02-18T11:21:02+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1541,1-499540955,2011-02-18T11:25:40+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1542,1-499540955,2011-02-18T11:38:02+01:00,Accepted_In Progress,Sweden_Padmanabha,Sweden_Padmanabha|Accepted_In Progress
1543,1-499540955,2011-02-18T11:39:05+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1544,1-499540955,2011-10-14T19:21:36+01:00,Queued_Awaiting Assignment,Sweden_Hannes,Sweden_Hannes|Queued_Awaiting Assignment
1545,1-499540955,2011-10-14T19:21:55+01:00,Accepted_In Progress,Sweden_Padmanabha,Sweden_Padmanabha|Accepted_In Progress
1546,1-499540955,2011-10-14T19:22:02+01:00,Accepted_Assigned,Sweden_Hemanth,Sweden_Hemanth|Accepted_Assigned
1547,1-499540955,2011-10-21T13:19:58+01:00,Accepted_Wait,Sweden_Hemanth,Sweden_Hemanth|Accepted_Wait
1548,1-499540955,2011-11-11T11:33:54+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1549,1-499540955,2012-02-06T20:31:31+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1550,1-499540955,2012-02-06T20:34:44+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1551,1-500208339,2011-02-21T06:53:37+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1552,1-500208339,2011-02-21T07:05:37+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1553,1-500208339,2011-02-21T12:18:48+01:00,Accepted_In Progress,Sweden_Santhosh,Sweden_Santhosh|Accepted_In Progress
1554,1-500208339,2011-02-21T12:20:39+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1555,1-500208339,2012-02-06T20:40:11+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1556,1-500208339,2012-02-06T20:48:59+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1557,1-500427383,2011-02-21T09:38:30+01:00,Accepted_In Progress,Sweden_Daniel Alf,Sweden_Daniel Alf|Accepted_In Progress
1558,1-500427383,2011-12-07T14:26:32+01:00,Accepted_Wait,Sweden_Daniel Alf,Sweden_Daniel Alf|Accepted_Wait
1559,1-500427383,2012-01-02T13:31:52+01:00,Completed_Closed,Sweden_Daniel Alf,Sweden_Daniel Alf|Completed_Closed
1560,1-501925116,2011-02-22T15:33:56+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1561,1-501925116,2011-02-22T15:37:10+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1562,1-501925116,2011-02-22T15:37:57+01:00,Accepted_In Progress,Sweden_Santhosh,Sweden_Santhosh|Accepted_In Progress
1563,1-501925116,2011-02-22T15:40:58+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1564,1-501925116,2011-03-08T10:36:21+01:00,Accepted_In Progress,Sweden_Santhosh,Sweden_Santhosh|Accepted_In Progress
1565,1-501925116,2011-03-08T10:37:05+01:00,Queued_Awaiting Assignment,Sweden_Hannes,Sweden_Hannes|Queued_Awaiting Assignment
1566,1-501925116,2011-03-08T10:38:06+01:00,Accepted_Assigned,Sweden_Y,Sweden_Y|Accepted_Assigned
1567,1-501925116,2011-03-08T12:40:05+01:00,Accepted_Wait,Sweden_Y,Sweden_Y|Accepted_Wait
1568,1-501925116,2011-04-11T11:32:26+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1569,1-501925116,2011-04-11T22:25:11+01:00,Accepted_In Progress,Sweden_Santhosh,Sweden_Santhosh|Accepted_In Progress
1570,1-501925116,2011-04-11T22:25:22+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1571,1-501925116,2012-01-30T13:59:43+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1572,1-501925116,2012-01-30T14:01:46+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1573,1-501969547,2011-02-22T15:10:55+01:00,Accepted_In Progress,Sweden_Somil,Sweden_Somil|Accepted_In Progress
1574,1-501969547,2012-01-06T11:00:53+01:00,Completed_Closed,Sweden_Somil,Sweden_Somil|Completed_Closed
1575,1-502353485,2011-02-23T10:17:42+01:00,Accepted_In Progress,Sweden_Eric,Sweden_Eric|Accepted_In Progress
1576,1-502353485,2011-05-04T07:18:17+01:00,Accepted_Wait,Sweden_Eric,Sweden_Eric|Accepted_Wait
1577,1-502353485,2012-03-07T12:28:01+01:00,Completed_Closed,Sweden_Eric,Sweden_Eric|Completed_Closed
1578,1-502697671,2011-02-23T15:35:15+01:00,Accepted_In Progress,Sweden_Reine,Sweden_Reine|Accepted_In Progress
1579,1-502697671,2011-02-27T12:11:47+01:00,Accepted_In Progress,Sweden_Reine,Sweden_Reine|Accepted_In Progress
1580,1-502697671,2011-12-08T15:45:33+01:00,Accepted_Wait,Sweden_Reine,Sweden_Reine|Accepted_Wait
1581,1-502697671,2012-02-01T16:46:29+01:00,Completed_Closed,Sweden_Reine,Sweden_Reine|Completed_Closed
1582,1-502769178,2011-02-23T17:45:04+01:00,Accepted_In Progress,Sweden_Joakim,Sweden_Joakim|Accepted_In Progress
1583,1-502769178,2011-02-23T17:52:29+01:00,Accepted_In Progress,Sweden_Joakim,Sweden_Joakim|Accepted_In Progress
1584,1-502769178,2011-05-04T09:05:50+01:00,Accepted_Wait,Sweden_Joakim,Sweden_Joakim|Accepted_Wait
1585,1-502769178,2011-09-05T09:10:57+01:00,Queued_Awaiting Assignment,Sweden_Joakim,Sweden_Joakim|Queued_Awaiting Assignment
1586,1-502769178,2011-10-20T08:58:13+01:00,Accepted_Assigned,Sweden_Mikael,Sweden_Mikael|Accepted_Assigned
1587,1-502769178,2012-01-08T02:14:30+01:00,Accepted_Wait,Sweden_Mikael,Sweden_Mikael|Accepted_Wait
1588,1-502769178,2012-01-25T11:20:10+01:00,Completed_Closed,Sweden_Mikael,Sweden_Mikael|Completed_Closed
1589,1-504048859,2011-02-25T19:01:03+01:00,Accepted_In Progress,Sweden_Eric,Sweden_Eric|Accepted_In Progress
1590,1-504048859,2011-05-04T07:21:13+01:00,Accepted_Wait,Sweden_Eric,Sweden_Eric|Accepted_Wait
1591,1-504048859,2012-01-09T10:20:17+01:00,Accepted_Wait,Sweden_Eric,Sweden_Eric|Accepted_Wait
1592,1-504048859,2012-01-09T10:20:18+01:00,Completed_Closed,Sweden_Eric,Sweden_Eric|Completed_Closed
1593,1-504498907,2011-02-28T15:04:04+01:00,Accepted_In Progress,Sweden_Somil,Sweden_Somil|Accepted_In Progress
1594,1-504498907,2012-01-03T13:45:32+01:00,Completed_Closed,Sweden_Somil,Sweden_Somil|Completed_Closed
1595,1-505194002,2011-03-02T15:17:25+01:00,Accepted_In Progress,France_Veronique,France_Veronique|Accepted_In Progress
1596,1-505194002,2012-01-12T11:42:55+01:00,Completed_Closed,France_Veronique,France_Veronique|Completed_Closed
1597,1-505194015,2011-03-02T15:18:00+01:00,Accepted_In Progress,France_Veronique,France_Veronique|Accepted_In Progress
1598,1-505194015,2012-01-12T11:43:58+01:00,Completed_Closed,France_Veronique,France_Veronique|Completed_Closed
1599,1-505416663,2011-03-03T10:34:30+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1600,1-505416663,2011-03-03T10:39:32+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1601,1-505416663,2011-03-03T10:49:55+01:00,Accepted_In Progress,Sweden_Santhosh,Sweden_Santhosh|Accepted_In Progress
1602,1-505416663,2011-03-03T10:50:37+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1603,1-505416663,2012-02-29T16:28:01+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1604,1-505416663,2012-02-29T16:29:35+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1605,1-505443989,2011-03-03T12:21:48+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1606,1-505443989,2011-03-03T12:25:34+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1607,1-505443989,2011-03-03T12:29:49+01:00,Accepted_In Progress,Sweden_Santhosh,Sweden_Santhosh|Accepted_In Progress
1608,1-505443989,2011-03-03T12:31:27+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1609,1-505443989,2012-01-30T13:07:26+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1610,1-505443989,2012-01-30T13:08:04+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1611,1-506092586,2011-03-07T12:36:20+01:00,Accepted_In Progress,Sweden_Per,Sweden_Per|Accepted_In Progress
1612,1-506092586,2012-01-26T11:25:15+01:00,Completed_Closed,Sweden_Per,Sweden_Per|Completed_Closed
1613,1-506108491,2011-03-07T12:38:53+01:00,Accepted_In Progress,Sweden_Håkan,Sweden_Håkan|Accepted_In Progress
1614,1-506108491,2011-03-10T09:18:14+01:00,Accepted_Wait,Sweden_Håkan,Sweden_Håkan|Accepted_Wait
1615,1-506108491,2012-01-10T15:16:51+01:00,Accepted_Assigned,Sweden_Håkan,Sweden_Håkan|Accepted_Assigned
1616,1-506108491,2012-01-23T11:15:22+01:00,Completed_Closed,Sweden_Håkan,Sweden_Håkan|Completed_Closed
1617,1-506236591,2011-03-07T21:14:33+01:00,Accepted_In Progress,USA_Carolyn,USA_Carolyn|Accepted_In Progress
1618,1-506236591,2011-03-07T21:38:09+01:00,Queued_Awaiting Assignment,USA_Carolyn,USA_Carolyn|Queued_Awaiting Assignment
1619,1-506236591,2011-03-18T10:57:59+01:00,Accepted_In Progress,Sweden_Padmanabha,Sweden_Padmanabha|Accepted_In Progress
1620,1-506236591,2011-03-18T10:58:09+01:00,Accepted_Assigned,USA_Carolyn,USA_Carolyn|Accepted_Assigned
1621,1-506236591,2012-01-30T12:57:11+01:00,Accepted_In Progress,POLAND_Ewa,POLAND_Ewa|Accepted_In Progress
1622,1-506236591,2012-01-30T12:57:18+01:00,Completed_Closed,POLAND_Ewa,POLAND_Ewa|Completed_Closed
1623,1-506866218,2011-03-10T10:36:06+01:00,Accepted_Wait,United Kingdom_Andrew,United Kingdom_Andrew|Accepted_Wait
1624,1-506866218,2012-05-04T16:02:29+01:00,Accepted_In Progress,United Kingdom_Andrew,United Kingdom_Andrew|Accepted_In Progress
